0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cluster,url
15362,16408,3433,7024,1484,8216,2944,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100
14147,4120,4120,4120,4120,4120,1944,7024,12312,1736,4120,1528,4120,1588,8364,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52
14161,4224,16408,1840,16408,13280,9584,4120,1528,8216,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41
559,9417,4224,1484,8216,6756,440,2824,2944,1304,1484,5580,1408,1424,4224,1424,1484,1484,1304,1424,1424,5624,1484,2944,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46
463,4120,4120,4120,4120,4120,4120,8216,4120,4120,4120,4120,4120,4120,4120,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
554,13617,5864,2584,5580,1468,1484,5564,14084,16408,380,1484,4120,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45
561,13615,4120,11448,6904,4284,2764,1484,6964,9824,1484,4164,8424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74
562,4120,9521,8216,12832,16408,13040,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51
464,9676,16408,5272,10244,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65
556,2944,895,1424,2944,1304,1424,1484,1364,9824,1424,1484,2764,1484,5564,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
12754,2824,2944,1304,9824,4224,16408,7440,16408,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47
565,4120,4120,5423,16408,440,2824,12312,11536,2824,4120,4120,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27
14155,2824,1424,2824,2944,1200,128,2824,4224,2944,1304,12744,15304,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76
15362,3017,16408,6040,8424,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93
8745,4120,1329,1484,1364,1484,1364,1424,1484,1364,4120,2928,1484,1484,1304,1424,4120,2928,1424,1484,4120,4120,3032,1364,1424,1424,1484,1364,1484,1364,4120,1768,1184,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106
564,13615,2944,2660,1468,1484,2660,2944,1200,1484,2660,2944,216,4120,4120,2944,5296,4120,4120,1484,2660,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20
15362,16408,7639,1484,16408,16408,10596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24
556,2415,1424,1484,4120,68,1484,2764,1484,1364,16408,3240,2824,1484,1364,1424,2824,1484,1484,1304,1484,4120,2928,4120,1468,1484,4120,4120,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33
460,2944,9392,1430,1424,1484,2764,7024,2944,1200,128,4120,1528,4224,9720,14128,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
555,12215,1424,4120,4120,4120,4120,4120,1944,1484,1484,1304,4120,128,4120,4120,4120,3136,2824,1424,1484,1484,1484,1244,1424,1424,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
567,6509,128,1484,1484,4104,1484,2764,1424,5580,1468,8216,1632,16408,11640,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102
568,2944,2660,2660,1484,3963,2824,5624,4120,128,2824,2824,2944,1304,2824,1424,1484,1364,4224,2824,1424,2824,2824,1484,1364,2824,1484,2764,2824,1424,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
555,8216,4083,1364,1484,2944,2644,1424,1424,1484,8364,1484,1364,16408,16408,5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31
564,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108
11346,7024,5624,1424,1424,4120,5580,1632,1364,1424,4120,3228,1484,4404,884,11180,4404,12488,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,87
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
564,12312,6927,4284,5564,2824,2944,4104,1424,4224,1424,4120,4120,4120,4120,2944,2660,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
14155,4120,5684,12668,16408,7440,1484,4404,2944,6664,12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122
553,4120,4120,4120,4120,4120,2944,1200,2944,1200,2944,1200,2944,329,2824,1424,1484,2824,5564,7024,1484,5564,1484,4284,1484,2944,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,118
14161,16408,6040,12312,12312,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,116
463,13716,16408,6040,4224,9824,2944,5504,4224,4224,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88
14156,16408,6040,16408,11640,8424,13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58
465,2514,1484,1364,1424,2944,4104,16408,1840,1424,1424,1424,1424,1424,1424,2944,5296,2944,2912,16408,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4559,16408,16408,4340,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57
558,8216,5425,1484,1484,4120,2808,1484,1364,1484,8364,1484,1484,1484,4120,8216,2096,2344,1484,4104,1484,4164,1484,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
12760,4224,12312,8784,1376,4120,10048,5504,4120,2928,2824,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25
556,5215,1424,1424,1424,1424,2824,1424,1484,5564,2824,1424,1484,8364,1484,8364,1424,7144,2764,7040,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
565,4120,9518,2824,16408,3240,8216,8632,2944,4120,4120,1572,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
14156,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,112
457,1484,4120,4120,2662,4120,2928,16408,4640,4120,3228,1124,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
564,12312,15327,12312,1796,4120,8216,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89
563,1484,2660,4120,2944,1200,1329,16408,440,1484,2660,8648,12504,4120,2944,1200,2944,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,130
556,13615,2824,2884,1364,1424,1484,8424,4164,2824,1424,1424,1424,1424,1424,1424,1484,1364,11224,2944,2944,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36
464,2944,8216,2604,16408,6040,4224,11224,15424,2824,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,103
14157,16408,6040,4224,4120,11988,12312,12556,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132
14154,2824,4224,9824,16408,14440,2824,1424,2944,2704,2944,4404,7324,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43
558,2944,1200,2944,1200,1484,4120,1265,1424,1424,1484,2824,1364,1484,1484,1304,1424,1424,1424,1424,4224,1484,1364,1484,1364,12624,1424,1484,1484,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138
564,9415,4224,1424,4224,4224,1424,4120,128,2944,4104,1484,1364,16408,3240,4120,4120,3032,2944,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,79
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129
553,9417,1484,2764,4120,1528,1484,4120,2868,1484,1364,1424,1484,1484,1304,1424,1424,1424,1424,2944,2704,1424,1424,1424,1424,1424,1424,1424,1424,1424,1484,1364,1424,1484,1364,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94
555,3815,2824,1424,1424,2944,1304,12624,4284,5564,2884,2824,1364,4120,2988,5564,2824,1484,4120,188,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
563,5580,8059,4120,8528,4120,1768,3984,9824,8216,1484,2660,4120,440,5580,7068,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77
555,4120,1484,5379,1304,1424,2824,2944,2704,2944,2704,1484,4164,2824,1424,1424,1424,1484,1364,1484,1364,1424,1484,1364,1484,4164,4284,1364,2944,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,126
563,8216,9623,5624,2824,2944,4120,2808,1424,1484,1484,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,91
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68
562,13613,2944,2660,2660,2944,5296,4120,1944,16408,14620,1484,6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55
564,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
14155,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82
555,5215,1484,4120,2868,1484,2764,1484,5564,1484,6964,2824,16408,13100,2944,4044,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,95
14154,16408,6040,16408,16408,1096,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17
12754,1424,5684,2764,2824,1424,1484,1364,14024,14024,2944,2704,2944,4104,15424,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78
567,2944,1200,4120,12312,4120,4120,4120,4120,4120,4120,2944,1200,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54
8758,5423,16408,6040,2944,1200,2944,4120,1200,1484,2660,8216,4848,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,128
4658,9521,8216,2944,5296,6040,1424,1484,5564,2944,1304,1424,4120,128,4120,2944,1200,2944,1512,4120,4328,2824,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90
14146,1424,2824,1484,1484,1304,1484,2944,5444,4224,1424,2824,1424,1484,1364,1424,1484,1364,2944,4120,1408,1484,1364,1484,1484,4224,8304,1424,1484,1484,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96
14155,7024,4120,2928,4120,128,4120,128,4344,16408,16408,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127
563,4120,9519,1424,1484,1364,2824,2824,2824,9824,12744,11704,6484,2944,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,114
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97
4652,4120,4120,1327,1424,1484,9764,1484,1364,1484,4120,1468,16408,16408,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80
14155,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69
14156,15424,16408,6040,2824,1484,5564,1424,1424,4224,5864,1184,2944,1200,1484,2660,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29
564,13615,16408,6040,16408,16408,2256,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48
15362,12808,1424,1484,1364,1484,4120,1468,1484,1484,8216,2052,8216,2052,8216,2052,1444,1484,1364,1484,2944,1244,1484,1364,1484,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84
467,8216,5524,2944,4120,4120,4120,1200,6040,1424,1424,1424,1484,4120,4120,2972,4120,4120,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4559,8220,4120,2928,2824,5624,2824,11284,13964,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60
462,6776,5564,1424,1484,1364,8424,1424,7024,2824,1424,1424,1424,1424,1424,1424,2824,4224,4120,128,2824,4224,1424,1484,8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23
555,4120,4120,4023,1484,4120,4120,4120,1676,1424,16408,11640,4120,4120,8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40
14154,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22
565,4120,4120,4120,4120,2944,1200,4120,4120,2944,1200,4120,4120,4120,4120,4120,4120,1484,2660,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14146,2884,16408,3180,4224,1484,9884,4224,4104,4224,1484,4404,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26
564,5580,8059,1424,2824,8216,7232,2824,14144,14024,4120,1484,1768,1484,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
12755,16408,440,16408,440,16408,14440,2824,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66
555,1484,955,16408,14440,5684,1364,4120,2944,1200,4120,9676,4404,5904,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99
14159,16408,16408,16408,12472,4224,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,105
557,7040,5197,1424,16408,6040,4120,2928,8216,4120,2944,1200,2944,1484,5580,1768,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
454,2516,1424,1424,1424,1484,1364,1424,1424,1424,2824,1424,8216,10032,1424,1424,1424,1484,1484,2704,1424,1424,9824,2824,2824,7040,1768,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70
561,2944,5296,4120,2729,1424,2824,1484,1364,2824,2824,5624,2944,4120,12312,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
8546,2824,2824,1424,1424,2824,1424,1424,14024,16408,440,1424,1424,1424,1424,1484,1364,1424,1424,4120,3228,1484,1484,1004,1424,2824,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86
564,2944,6756,3963,1424,15424,4224,1424,4284,2764,1424,1424,8424,12880,4028,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,101
454,13716,1484,2824,1364,2884,4120,4268,2824,1424,1424,4224,1484,2944,5296,5772,1424,1484,2764,1424,1424,1424,1484,1364,1484,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
9955,4224,16408,6040,1424,1424,1424,1424,1424,2944,4120,2660,1572,2824,1424,1424,15424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14
564,8216,5423,1424,16408,4640,1424,1424,15424,8424,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92
5746,1484,4120,4120,172,4120,128,16408,6040,1424,1424,16408,8840,1484,1364,1484,4120,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
554,15017,1484,4404,1184,1484,4284,5504,5624,1484,1484,8216,8216,8720,1424,1484,1484,1304,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30
566,13613,4224,2944,4164,1364,4224,1424,1424,2824,1424,4224,4224,2824,4120,1528,2824,2824,1484,1364,1484,1364,1484,6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,61
14147,1484,1364,1424,1424,1424,15424,2824,2884,2824,1364,1484,5564,1484,4164,1484,1364,1484,1484,1304,2944,1304,4120,128,1484,1364,2944,1304,1484,1364,1484,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
14154,16408,4640,2944,4104,1484,1364,1424,1484,1364,1424,2944,1200,4120,592,3864,1424,4120,4388,8364,4224,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28
556,4120,3919,4120,1528,1424,1484,4120,4120,2972,1484,4120,68,1484,1364,1424,1484,1364,4120,1528,1484,2824,1364,1484,4120,2928,2764,1424,1484,4164,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
5754,1424,1424,1424,1424,1424,1424,2824,2824,16408,4640,7324,3924,4120,128,1424,1424,1424,1424,1484,1364,15424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104
